location,target_end_date,target_type,true_value,location_name,population
MT,2020-03-28,Deaths,0,Malta,465292
MT,2020-04-04,Deaths,0,Malta,465292
MT,2020-04-11,Deaths,3,Malta,465292
MT,2020-04-18,Deaths,0,Malta,465292
MT,2020-04-25,Deaths,1,Malta,465292
MT,2020-05-02,Deaths,0,Malta,465292
MT,2020-05-09,Deaths,1,Malta,465292
MT,2020-05-16,Deaths,1,Malta,465292
MT,2020-05-23,Deaths,0,Malta,465292
MT,2020-05-30,Deaths,3,Malta,465292
MT,2020-06-06,Deaths,0,Malta,465292
MT,2020-06-13,Deaths,0,Malta,465292
MT,2020-06-20,Deaths,0,Malta,465292
MT,2020-06-27,Deaths,0,Malta,465292
MT,2020-07-04,Deaths,0,Malta,465292
MT,2020-07-11,Deaths,0,Malta,465292
MT,2020-07-18,Deaths,0,Malta,465292
MT,2020-07-25,Deaths,0,Malta,465292
MT,2020-08-01,Deaths,0,Malta,465292
MT,2020-08-08,Deaths,0,Malta,465292
MT,2020-08-15,Deaths,0,Malta,465292
MT,2020-08-22,Deaths,1,Malta,465292
MT,2020-08-29,Deaths,0,Malta,465292
MT,2020-09-05,Deaths,4,Malta,465292
MT,2020-09-12,Deaths,1,Malta,465292
MT,2020-09-19,Deaths,4,Malta,465292
MT,2020-09-26,Deaths,12,Malta,465292
MT,2020-10-03,Deaths,7,Malta,465292
MT,2020-10-10,Deaths,3,Malta,465292
MT,2020-10-17,Deaths,4,Malta,465292
MT,2020-10-24,Deaths,5,Malta,465292
MT,2020-10-31,Deaths,12,Malta,465292
MT,2020-11-07,Deaths,12,Malta,465292
MT,2020-11-14,Deaths,21,Malta,465292
MT,2020-11-21,Deaths,16,Malta,465292
MT,2020-11-28,Deaths,21,Malta,465292
MT,2020-12-05,Deaths,17,Malta,465292
MT,2020-12-12,Deaths,17,Malta,465292
MT,2020-12-19,Deaths,21,Malta,465292
MT,2020-12-26,Deaths,19,Malta,465292
MT,2021-01-02,Deaths,14,Malta,465292
MT,2021-01-09,Deaths,12,Malta,465292
MT,2021-01-16,Deaths,6,Malta,465292
MT,2021-01-23,Deaths,12,Malta,465292
MT,2021-01-30,Deaths,15,Malta,465292
MT,2021-02-06,Deaths,14,Malta,465292
MT,2021-02-13,Deaths,11,Malta,465292
MT,2021-02-20,Deaths,13,Malta,465292
MT,2021-02-27,Deaths,10,Malta,465292
MT,2021-03-06,Deaths,16,Malta,465292
MT,2021-03-13,Deaths,21,Malta,465292
MT,2021-03-20,Deaths,19,Malta,465292
MT,2021-03-27,Deaths,16,Malta,465292
MT,2021-04-03,Deaths,12,Malta,465292
MT,2021-04-10,Deaths,5,Malta,465292
MT,2021-04-17,Deaths,7,Malta,465292
MT,2021-04-24,Deaths,3,Malta,465292
MT,2021-05-01,Deaths,3,Malta,465292
MT,2021-05-08,Deaths,2,Malta,465292
MT,2021-05-15,Deaths,0,Malta,465292
MT,2021-05-22,Deaths,0,Malta,465292
MT,2021-05-29,Deaths,2,Malta,465292
MT,2021-06-05,Deaths,0,Malta,465292
MT,2021-06-12,Deaths,0,Malta,465292
MT,2021-06-19,Deaths,1,Malta,465292
MT,2021-06-26,Deaths,0,Malta,465292
MT,2021-07-03,Deaths,0,Malta,465292
MT,2021-07-10,Deaths,0,Malta,465292
MT,2021-07-17,Deaths,0,Malta,465292
MT,2021-07-24,Deaths,1,Malta,465292
MT,2021-07-31,Deaths,2,Malta,465292
MT,2021-08-07,Deaths,1,Malta,465292
MT,2021-08-14,Deaths,6,Malta,465292
MT,2021-08-21,Deaths,6,Malta,465292
MT,2021-08-28,Deaths,4,Malta,465292
MT,2021-09-04,Deaths,2,Malta,465292
MT,2021-09-11,Deaths,5,Malta,465292
MT,2021-09-18,Deaths,6,Malta,465292
MT,2021-09-25,Deaths,4,Malta,465292
MT,2021-10-02,Deaths,2,Malta,465292
MT,2021-10-09,Deaths,0,Malta,465292
MT,2021-10-16,Deaths,0,Malta,465292
MT,2021-10-23,Deaths,0,Malta,465292
MT,2021-10-30,Deaths,2,Malta,465292
MT,2021-11-06,Deaths,1,Malta,465292
MT,2021-11-13,Deaths,0,Malta,465292
MT,2021-11-20,Deaths,1,Malta,465292
MT,2021-11-27,Deaths,5,Malta,465292
MT,2021-12-04,Deaths,0,Malta,465292
MT,2021-12-11,Deaths,2,Malta,465292
MT,2021-12-18,Deaths,1,Malta,465292
MT,2021-12-25,Deaths,3,Malta,465292
MT,2022-01-01,Deaths,3,Malta,465292
MT,2022-01-08,Deaths,10,Malta,465292
MT,2022-01-15,Deaths,17,Malta,465292
MT,2022-01-22,Deaths,21,Malta,465292
MT,2022-01-29,Deaths,20,Malta,465292
MT,2022-02-05,Deaths,20,Malta,465292
MT,2022-02-12,Deaths,20,Malta,465292
MT,2022-02-19,Deaths,9,Malta,465292
MT,2022-02-26,Deaths,8,Malta,465292
MT,2022-03-05,Deaths,6,Malta,465292
MT,2022-03-12,Deaths,6,Malta,465292
MT,2022-03-19,Deaths,7,Malta,465292
MT,2022-03-26,Deaths,9,Malta,465292
MT,2022-04-02,Deaths,9,Malta,465292
MT,2022-04-09,Deaths,20,Malta,465292
MT,2022-04-16,Deaths,14,Malta,465292
MT,2022-04-23,Deaths,14,Malta,465292
MT,2022-04-30,Deaths,11,Malta,465292
MT,2022-05-07,Deaths,10,Malta,465292
MT,2022-05-14,Deaths,5,Malta,465292
MT,2022-05-21,Deaths,4,Malta,465292
MT,2022-05-28,Deaths,2,Malta,465292
MT,2022-06-04,Deaths,3,Malta,465292
MT,2022-06-11,Deaths,2,Malta,465292
MT,2022-06-18,Deaths,6,Malta,465292
MT,2022-06-25,Deaths,10,Malta,465292
MT,2022-07-02,Deaths,7,Malta,465292
MT,2022-07-09,Deaths,9,Malta,465292
MT,2022-07-16,Deaths,16,Malta,465292
MT,2022-07-23,Deaths,13,Malta,465292
MT,2022-07-30,Deaths,8,Malta,465292
MT,2022-08-06,Deaths,2,Malta,465292
MT,2022-08-13,Deaths,2,Malta,465292
MT,2022-08-20,Deaths,2,Malta,465292
MT,2022-08-27,Deaths,2,Malta,465292
MT,2022-09-03,Deaths,0,Malta,465292
MT,2022-09-10,Deaths,1,Malta,465292
MT,2022-09-17,Deaths,1,Malta,465292
MT,2022-09-24,Deaths,1,Malta,465292
MT,2022-10-01,Deaths,2,Malta,465292
MT,2022-10-08,Deaths,0,Malta,465292
MT,2022-10-15,Deaths,0,Malta,465292
MT,2022-10-22,Deaths,2,Malta,465292
MT,2022-10-29,Deaths,0,Malta,465292
MT,2022-11-05,Deaths,0,Malta,465292
MT,2022-11-12,Deaths,0,Malta,465292
MT,2022-11-19,Deaths,0,Malta,465292
MT,2022-11-26,Deaths,1,Malta,465292
MT,2022-12-03,Deaths,0,Malta,465292
NL,2020-01-25,Deaths,0,Netherlands,17132854
NL,2020-02-01,Deaths,0,Netherlands,17132854
NL,2020-02-08,Deaths,0,Netherlands,17132854
NL,2020-02-15,Deaths,0,Netherlands,17132854
NL,2020-02-22,Deaths,0,Netherlands,17132854
NL,2020-02-29,Deaths,0,Netherlands,17132854
NL,2020-03-07,Deaths,1,Netherlands,17132854
NL,2020-03-14,Deaths,11,Netherlands,17132854
NL,2020-03-21,Deaths,124,Netherlands,17132854
NL,2020-03-28,Deaths,503,Netherlands,17132854
NL,2020-04-04,Deaths,1012,Netherlands,17132854
NL,2020-04-11,Deaths,992,Netherlands,17132854
NL,2020-04-18,Deaths,958,Netherlands,17132854
NL,2020-04-25,Deaths,808,Netherlands,17132854
NL,2020-05-02,Deaths,578,Netherlands,17132854
NL,2020-05-09,Deaths,435,Netherlands,17132854
NL,2020-05-16,Deaths,248,Netherlands,17132854
NL,2020-05-23,Deaths,141,Netherlands,17132854
NL,2020-05-30,Deaths,140,Netherlands,17132854
NL,2020-06-06,Deaths,60,Netherlands,17132854
NL,2020-06-13,Deaths,46,Netherlands,17132854
NL,2020-06-20,Deaths,32,Netherlands,17132854
NL,2020-06-27,Deaths,16,Netherlands,17132854
NL,2020-07-04,Deaths,21,Netherlands,17132854
NL,2020-07-11,Deaths,11,Netherlands,17132854
NL,2020-07-18,Deaths,-1,Netherlands,17132854
NL,2020-07-25,Deaths,4,Netherlands,17132854
NL,2020-08-01,Deaths,8,Netherlands,17132854
NL,2020-08-08,Deaths,9,Netherlands,17132854
NL,2020-08-15,Deaths,12,Netherlands,17132854
NL,2020-08-22,Deaths,31,Netherlands,17132854
NL,2020-08-29,Deaths,24,Netherlands,17132854
NL,2020-09-05,Deaths,17,Netherlands,17132854
NL,2020-09-12,Deaths,12,Netherlands,17132854
NL,2020-09-19,Deaths,22,Netherlands,17132854
NL,2020-09-26,Deaths,91,Netherlands,17132854
NL,2020-10-03,Deaths,83,Netherlands,17132854
NL,2020-10-10,Deaths,118,Netherlands,17132854
NL,2020-10-17,Deaths,170,Netherlands,17132854
NL,2020-10-24,Deaths,282,Netherlands,17132854
NL,2020-10-31,Deaths,376,Netherlands,17132854
NL,2020-11-07,Deaths,565,Netherlands,17132854
NL,2020-11-14,Deaths,483,Netherlands,17132854
NL,2020-11-21,Deaths,427,Netherlands,17132854
NL,2020-11-28,Deaths,456,Netherlands,17132854
NL,2020-12-05,Deaths,336,Netherlands,17132854
NL,2020-12-12,Deaths,357,Netherlands,17132854
NL,2020-12-19,Deaths,440,Netherlands,17132854
NL,2020-12-26,Deaths,511,Netherlands,17132854
NL,2021-01-02,Deaths,595,Netherlands,17132854
NL,2021-01-09,Deaths,742,Netherlands,17132854
NL,2021-01-16,Deaths,658,Netherlands,17132854
NL,2021-01-23,Deaths,545,Netherlands,17132854
NL,2021-01-30,Deaths,449,Netherlands,17132854
NL,2021-02-06,Deaths,396,Netherlands,17132854
NL,2021-02-13,Deaths,438,Netherlands,17132854
NL,2021-02-20,Deaths,407,Netherlands,17132854
NL,2021-02-27,Deaths,343,Netherlands,17132854
NL,2021-03-06,Deaths,260,Netherlands,17132854
NL,2021-03-13,Deaths,243,Netherlands,17132854
NL,2021-03-20,Deaths,214,Netherlands,17132854
NL,2021-03-27,Deaths,190,Netherlands,17132854
NL,2021-04-03,Deaths,156,Netherlands,17132854
NL,2021-04-10,Deaths,148,Netherlands,17132854
NL,2021-04-17,Deaths,150,Netherlands,17132854
NL,2021-04-24,Deaths,134,Netherlands,17132854
NL,2021-05-01,Deaths,131,Netherlands,17132854
NL,2021-05-08,Deaths,150,Netherlands,17132854
NL,2021-05-15,Deaths,117,Netherlands,17132854
NL,2021-05-22,Deaths,101,Netherlands,17132854
NL,2021-05-29,Deaths,78,Netherlands,17132854
NL,2021-06-05,Deaths,60,Netherlands,17132854
NL,2021-06-12,Deaths,34,Netherlands,17132854
NL,2021-06-19,Deaths,17,Netherlands,17132854
NL,2021-06-26,Deaths,14,Netherlands,17132854
NL,2021-07-03,Deaths,16,Netherlands,17132854
NL,2021-07-10,Deaths,9,Netherlands,17132854
NL,2021-07-17,Deaths,10,Netherlands,17132854
NL,2021-07-24,Deaths,21,Netherlands,17132854
NL,2021-07-31,Deaths,31,Netherlands,17132854
NL,2021-08-07,Deaths,40,Netherlands,17132854
NL,2021-08-14,Deaths,39,Netherlands,17132854
NL,2021-08-21,Deaths,41,Netherlands,17132854
NL,2021-08-28,Deaths,47,Netherlands,17132854
NL,2021-09-04,Deaths,41,Netherlands,17132854
NL,2021-09-11,Deaths,33,Netherlands,17132854
NL,2021-09-18,Deaths,43,Netherlands,17132854
NL,2021-09-25,Deaths,38,Netherlands,17132854
NL,2021-10-02,Deaths,32,Netherlands,17132854
NL,2021-10-09,Deaths,23,Netherlands,17132854
NL,2021-10-16,Deaths,38,Netherlands,17132854
NL,2021-10-23,Deaths,71,Netherlands,17132854
NL,2021-10-30,Deaths,84,Netherlands,17132854
NL,2021-11-06,Deaths,156,Netherlands,17132854
NL,2021-11-13,Deaths,175,Netherlands,17132854
NL,2021-11-20,Deaths,227,Netherlands,17132854
NL,2021-11-27,Deaths,317,Netherlands,17132854
NL,2021-12-04,Deaths,370,Netherlands,17132854
NL,2021-12-11,Deaths,432,Netherlands,17132854
NL,2021-12-18,Deaths,346,Netherlands,17132854
NL,2021-12-25,Deaths,285,Netherlands,17132854
NL,2022-01-01,Deaths,246,Netherlands,17132854
NL,2022-01-08,Deaths,122,Netherlands,17132854
NL,2022-01-15,Deaths,75,Netherlands,17132854
NL,2022-01-22,Deaths,62,Netherlands,17132854
NL,2022-01-29,Deaths,60,Netherlands,17132854
NL,2022-02-05,Deaths,53,Netherlands,17132854
NL,2022-02-12,Deaths,66,Netherlands,17132854
NL,2022-02-19,Deaths,86,Netherlands,17132854
NL,2022-02-26,Deaths,70,Netherlands,17132854
NL,2022-03-05,Deaths,63,Netherlands,17132854
NL,2022-03-12,Deaths,91,Netherlands,17132854
NL,2022-03-19,Deaths,86,Netherlands,17132854
NL,2022-03-26,Deaths,106,Netherlands,17132854
NL,2022-04-02,Deaths,116,Netherlands,17132854
NL,2022-04-09,Deaths,89,Netherlands,17132854
NL,2022-04-16,Deaths,64,Netherlands,17132854
NL,2022-04-23,Deaths,56,Netherlands,17132854
NL,2022-04-30,Deaths,33,Netherlands,17132854
NL,2022-05-07,Deaths,25,Netherlands,17132854
NL,2022-05-14,Deaths,20,Netherlands,17132854
NL,2022-05-21,Deaths,13,Netherlands,17132854
NL,2022-05-28,Deaths,10,Netherlands,17132854
NL,2022-06-04,Deaths,9,Netherlands,17132854
NL,2022-06-11,Deaths,6,Netherlands,17132854
NL,2022-06-18,Deaths,11,Netherlands,17132854
NL,2022-06-25,Deaths,11,Netherlands,17132854
NL,2022-07-02,Deaths,26,Netherlands,17132854
NL,2022-07-09,Deaths,24,Netherlands,17132854
NL,2022-07-16,Deaths,18,Netherlands,17132854
NL,2022-07-23,Deaths,34,Netherlands,17132854
NL,2022-07-30,Deaths,36,Netherlands,17132854
NL,2022-08-06,Deaths,19,Netherlands,17132854
NL,2022-08-13,Deaths,31,Netherlands,17132854
NL,2022-08-20,Deaths,32,Netherlands,17132854
NL,2022-08-27,Deaths,20,Netherlands,17132854
NL,2022-09-03,Deaths,11,Netherlands,17132854
NL,2022-09-10,Deaths,8,Netherlands,17132854
NL,2022-09-17,Deaths,13,Netherlands,17132854
NL,2022-09-24,Deaths,11,Netherlands,17132854
NL,2022-10-01,Deaths,13,Netherlands,17132854
NL,2022-10-08,Deaths,42,Netherlands,17132854
NL,2022-10-15,Deaths,29,Netherlands,17132854
NL,2022-10-22,Deaths,50,Netherlands,17132854
NL,2022-10-29,Deaths,40,Netherlands,17132854
NL,2022-11-05,Deaths,35,Netherlands,17132854
NL,2022-11-12,Deaths,25,Netherlands,17132854
NL,2022-11-19,Deaths,22,Netherlands,17132854
NL,2022-11-26,Deaths,15,Netherlands,17132854
NL,2022-12-03,Deaths,13,Netherlands,17132854
NO,2020-01-25,Deaths,0,Norway,5282223
NO,2020-02-01,Deaths,0,Norway,5282223
NO,2020-02-08,Deaths,0,Norway,5282223
NO,2020-02-15,Deaths,0,Norway,5282223
NO,2020-02-22,Deaths,0,Norway,5282223
NO,2020-02-29,Deaths,0,Norway,5282223
NO,2020-03-07,Deaths,0,Norway,5282223
NO,2020-03-14,Deaths,3,Norway,5282223
NO,2020-03-21,Deaths,4,Norway,5282223
NO,2020-03-28,Deaths,16,Norway,5282223
NO,2020-04-04,Deaths,39,Norway,5282223
NO,2020-04-11,Deaths,57,Norway,5282223
NO,2020-04-18,Deaths,45,Norway,5282223
NO,2020-04-25,Deaths,37,Norway,5282223
NO,2020-05-02,Deaths,10,Norway,5282223
NO,2020-05-09,Deaths,8,Norway,5282223
NO,2020-05-16,Deaths,13,Norway,5282223
NO,2020-05-23,Deaths,3,Norway,5282223
NO,2020-05-30,Deaths,1,Norway,5282223
NO,2020-06-06,Deaths,2,Norway,5282223
NO,2020-06-13,Deaths,4,Norway,5282223
NO,2020-06-20,Deaths,2,Norway,5282223
NO,2020-06-27,Deaths,5,Norway,5282223
NO,2020-07-04,Deaths,2,Norway,5282223
NO,2020-07-11,Deaths,1,Norway,5282223
NO,2020-07-18,Deaths,3,Norway,5282223
NO,2020-07-25,Deaths,0,Norway,5282223
NO,2020-08-01,Deaths,0,Norway,5282223
NO,2020-08-08,Deaths,1,Norway,5282223
NO,2020-08-15,Deaths,5,Norway,5282223
NO,2020-08-22,Deaths,3,Norway,5282223
NO,2020-08-29,Deaths,0,Norway,5282223
NO,2020-09-05,Deaths,0,Norway,5282223
NO,2020-09-12,Deaths,1,Norway,5282223
NO,2020-09-19,Deaths,2,Norway,5282223
NO,2020-09-26,Deaths,3,Norway,5282223
NO,2020-10-03,Deaths,5,Norway,5282223
NO,2020-10-10,Deaths,0,Norway,5282223
NO,2020-10-17,Deaths,3,Norway,5282223
NO,2020-10-24,Deaths,1,Norway,5282223
NO,2020-10-31,Deaths,3,Norway,5282223
NO,2020-11-07,Deaths,3,Norway,5282223
NO,2020-11-14,Deaths,9,Norway,5282223
NO,2020-11-21,Deaths,12,Norway,5282223
NO,2020-11-28,Deaths,22,Norway,5282223
NO,2020-12-05,Deaths,26,Norway,5282223
NO,2020-12-12,Deaths,33,Norway,5282223
NO,2020-12-19,Deaths,17,Norway,5282223
NO,2020-12-26,Deaths,17,Norway,5282223
NO,2021-01-02,Deaths,15,Norway,5282223
NO,2021-01-09,Deaths,36,Norway,5282223
NO,2021-01-16,Deaths,45,Norway,5282223
NO,2021-01-23,Deaths,27,Norway,5282223
NO,2021-01-30,Deaths,20,Norway,5282223
NO,2021-02-06,Deaths,18,Norway,5282223
NO,2021-02-13,Deaths,10,Norway,5282223
NO,2021-02-20,Deaths,15,Norway,5282223
NO,2021-02-27,Deaths,15,Norway,5282223
NO,2021-03-06,Deaths,10,Norway,5282223
NO,2021-03-13,Deaths,7,Norway,5282223
NO,2021-03-20,Deaths,9,Norway,5282223
NO,2021-03-27,Deaths,8,Norway,5282223
NO,2021-04-03,Deaths,17,Norway,5282223
NO,2021-04-10,Deaths,11,Norway,5282223
NO,2021-04-17,Deaths,24,Norway,5282223
NO,2021-04-24,Deaths,28,Norway,5282223
NO,2021-05-01,Deaths,20,Norway,5282223
NO,2021-05-08,Deaths,11,Norway,5282223
NO,2021-05-15,Deaths,7,Norway,5282223
NO,2021-05-22,Deaths,7,Norway,5282223
NO,2021-05-29,Deaths,2,Norway,5282223
NO,2021-06-05,Deaths,2,Norway,5282223
NO,2021-06-12,Deaths,4,Norway,5282223
NO,2021-06-19,Deaths,1,Norway,5282223
NO,2021-06-26,Deaths,2,Norway,5282223
NO,2021-07-03,Deaths,2,Norway,5282223
NO,2021-07-10,Deaths,2,Norway,5282223
NO,2021-07-17,Deaths,0,Norway,5282223
NO,2021-07-24,Deaths,3,Norway,5282223
NO,2021-07-31,Deaths,0,Norway,5282223
NO,2021-08-07,Deaths,5,Norway,5282223
NO,2021-08-14,Deaths,4,Norway,5282223
NO,2021-08-21,Deaths,3,Norway,5282223
NO,2021-08-28,Deaths,3,Norway,5282223
NO,2021-09-04,Deaths,8,Norway,5282223
NO,2021-09-11,Deaths,5,Norway,5282223
NO,2021-09-18,Deaths,14,Norway,5282223
NO,2021-09-25,Deaths,9,Norway,5282223
NO,2021-10-02,Deaths,11,Norway,5282223
NO,2021-10-09,Deaths,10,Norway,5282223
NO,2021-10-16,Deaths,13,Norway,5282223
NO,2021-10-23,Deaths,10,Norway,5282223
NO,2021-10-30,Deaths,6,Norway,5282223
NO,2021-11-06,Deaths,22,Norway,5282223
NO,2021-11-13,Deaths,28,Norway,5282223
NO,2021-11-20,Deaths,49,Norway,5282223
NO,2021-11-27,Deaths,51,Norway,5282223
NO,2021-12-04,Deaths,43,Norway,5282223
NO,2021-12-11,Deaths,43,Norway,5282223
NO,2021-12-18,Deaths,68,Norway,5282223
NO,2021-12-25,Deaths,53,Norway,5282223
NO,2022-01-01,Deaths,48,Norway,5282223
NO,2022-01-08,Deaths,45,Norway,5282223
NO,2022-01-15,Deaths,31,Norway,5282223
NO,2022-01-22,Deaths,33,Norway,5282223
NO,2022-01-29,Deaths,25,Norway,5282223
NO,2022-02-05,Deaths,28,Norway,5282223
NO,2022-02-12,Deaths,46,Norway,5282223
NO,2022-02-19,Deaths,35,Norway,5282223
NO,2022-02-26,Deaths,50,Norway,5282223
NO,2022-03-05,Deaths,66,Norway,5282223
NO,2022-03-12,Deaths,89,Norway,5282223
NO,2022-03-19,Deaths,416,Norway,5282223
NO,2022-03-26,Deaths,170,Norway,5282223
NO,2022-04-02,Deaths,179,Norway,5282223
NO,2022-04-09,Deaths,149,Norway,5282223
NO,2022-04-16,Deaths,116,Norway,5282223
NO,2022-04-23,Deaths,88,Norway,5282223
NO,2022-04-30,Deaths,61,Norway,5282223
NO,2022-05-07,Deaths,74,Norway,5282223
NO,2022-05-14,Deaths,55,Norway,5282223
NO,2022-05-21,Deaths,33,Norway,5282223
NO,2022-05-28,Deaths,47,Norway,5282223
NO,2022-06-04,Deaths,31,Norway,5282223
NO,2022-06-11,Deaths,38,Norway,5282223
NO,2022-06-18,Deaths,40,Norway,5282223
NO,2022-06-25,Deaths,30,Norway,5282223
NO,2022-07-02,Deaths,57,Norway,5282223
NO,2022-07-09,Deaths,78,Norway,5282223
NO,2022-07-16,Deaths,89,Norway,5282223
NO,2022-07-23,Deaths,92,Norway,5282223
NO,2022-07-30,Deaths,27,Norway,5282223
NO,2022-08-06,Deaths,0,Norway,5282223
NO,2022-08-13,Deaths,211,Norway,5282223
NO,2022-08-20,Deaths,56,Norway,5282223
NO,2022-08-27,Deaths,63,Norway,5282223
NO,2022-09-03,Deaths,27,Norway,5282223
NO,2022-09-10,Deaths,24,Norway,5282223
NO,2022-09-17,Deaths,34,Norway,5282223
NO,2022-09-24,Deaths,27,Norway,5282223
NO,2022-10-01,Deaths,33,Norway,5282223
NO,2022-10-08,Deaths,23,Norway,5282223
NO,2022-10-15,Deaths,32,Norway,5282223
NO,2022-10-22,Deaths,34,Norway,5282223
NO,2022-10-29,Deaths,21,Norway,5282223
NO,2022-11-05,Deaths,30,Norway,5282223
NO,2022-11-12,Deaths,48,Norway,5282223
NO,2022-11-19,Deaths,39,Norway,5282223
NO,2022-11-26,Deaths,59,Norway,5282223
NO,2022-12-03,Deaths,55,Norway,5282223
PL,2020-01-25,Deaths,0,Poland,37975841
PL,2020-02-01,Deaths,0,Poland,37975841
PL,2020-02-08,Deaths,0,Poland,37975841
PL,2020-02-15,Deaths,0,Poland,37975841
PL,2020-02-22,Deaths,0,Poland,37975841
PL,2020-02-29,Deaths,0,Poland,37975841
PL,2020-03-07,Deaths,0,Poland,37975841
PL,2020-03-14,Deaths,3,Poland,37975841
PL,2020-03-21,Deaths,2,Poland,37975841
PL,2020-03-28,Deaths,13,Poland,37975841
PL,2020-04-04,Deaths,61,Poland,37975841
PL,2020-04-11,Deaths,129,Poland,37975841
PL,2020-04-18,Deaths,139,Poland,37975841
PL,2020-04-25,Deaths,177,Poland,37975841
PL,2020-05-02,Deaths,140,Poland,37975841
PL,2020-05-09,Deaths,121,Poland,37975841
PL,2020-05-16,Deaths,130,Poland,37975841
PL,2020-05-23,Deaths,78,Poland,37975841
PL,2020-05-30,Deaths,68,Poland,37975841
PL,2020-06-06,Deaths,92,Poland,37975841
PL,2020-06-13,Deaths,84,Poland,37975841
PL,2020-06-20,Deaths,109,Poland,37975841
PL,2020-06-27,Deaths,89,Poland,37975841
PL,2020-07-04,Deaths,77,Poland,37975841
PL,2020-07-11,Deaths,56,Poland,37975841
PL,2020-07-18,Deaths,50,Poland,37975841
PL,2020-07-25,Deaths,46,Poland,37975841
PL,2020-08-01,Deaths,57,Poland,37975841
PL,2020-08-08,Deaths,79,Poland,37975841
PL,2020-08-15,Deaths,69,Poland,37975841
PL,2020-08-22,Deaths,82,Poland,37975841
PL,2020-08-29,Deaths,81,Poland,37975841
PL,2020-09-05,Deaths,81,Poland,37975841
PL,2020-09-12,Deaths,69,Poland,37975841
PL,2020-09-19,Deaths,100,Poland,37975841
PL,2020-09-26,Deaths,142,Poland,37975841
PL,2020-10-03,Deaths,180,Poland,37975841
PL,2020-10-10,Deaths,368,Poland,37975841
PL,2020-10-17,Deaths,552,Poland,37975841
PL,2020-10-24,Deaths,827,Poland,37975841
PL,2020-10-31,Deaths,1280,Poland,37975841
PL,2020-11-07,Deaths,2005,Poland,37975841
PL,2020-11-14,Deaths,2409,Poland,37975841
PL,2020-11-21,Deaths,3243,Poland,37975841
PL,2020-11-28,Deaths,3458,Poland,37975841
PL,2020-12-05,Deaths,3115,Poland,37975841
PL,2020-12-12,Deaths,2815,Poland,37975841
PL,2020-12-19,Deaths,2578,Poland,37975841
PL,2020-12-26,Deaths,1807,Poland,37975841
PL,2021-01-02,Deaths,1997,Poland,37975841
PL,2021-01-09,Deaths,1953,Poland,37975841
PL,2021-01-16,Deaths,2202,Poland,37975841
PL,2021-01-23,Deaths,2040,Poland,37975841
PL,2021-01-30,Deaths,1829,Poland,37975841
PL,2021-02-06,Deaths,1912,Poland,37975841
PL,2021-02-13,Deaths,1715,Poland,37975841
PL,2021-02-20,Deaths,1368,Poland,37975841
PL,2021-02-27,Deaths,1579,Poland,37975841
PL,2021-03-06,Deaths,1503,Poland,37975841
PL,2021-03-13,Deaths,1909,Poland,37975841
PL,2021-03-20,Deaths,2091,Poland,37975841
PL,2021-03-27,Deaths,2594,Poland,37975841
PL,2021-04-03,Deaths,2984,Poland,37975841
PL,2021-04-10,Deaths,3439,Poland,37975841
PL,2021-04-17,Deaths,3649,Poland,37975841
PL,2021-04-24,Deaths,3397,Poland,37975841
PL,2021-05-01,Deaths,2702,Poland,37975841
PL,2021-05-08,Deaths,1942,Poland,37975841
PL,2021-05-15,Deaths,1743,Poland,37975841
PL,2021-05-22,Deaths,1273,Poland,37975841
PL,2021-05-29,Deaths,800,Poland,37975841
PL,2021-06-05,Deaths,457,Poland,37975841
PL,2021-06-12,Deaths,423,Poland,37975841
PL,2021-06-19,Deaths,261,Poland,37975841
PL,2021-06-26,Deaths,151,Poland,37975841
PL,2021-07-03,Deaths,109,Poland,37975841
PL,2021-07-10,Deaths,76,Poland,37975841
PL,2021-07-17,Deaths,53,Poland,37975841
PL,2021-07-24,Deaths,29,Poland,37975841
PL,2021-07-31,Deaths,20,Poland,37975841
PL,2021-08-07,Deaths,24,Poland,37975841
PL,2021-08-14,Deaths,14,Poland,37975841
PL,2021-08-21,Deaths,17,Poland,37975841
PL,2021-08-28,Deaths,24,Poland,37975841
PL,2021-09-04,Deaths,39,Poland,37975841
PL,2021-09-11,Deaths,46,Poland,37975841
PL,2021-09-18,Deaths,62,Poland,37975841
PL,2021-09-25,Deaths,84,Poland,37975841
PL,2021-10-02,Deaths,118,Poland,37975841
PL,2021-10-09,Deaths,175,Poland,37975841
PL,2021-10-16,Deaths,247,Poland,37975841
PL,2021-10-23,Deaths,323,Poland,37975841
PL,2021-10-30,Deaths,556,Poland,37975841
PL,2021-11-06,Deaths,743,Poland,37975841
PL,2021-11-13,Deaths,1088,Poland,37975841
PL,2021-11-20,Deaths,1960,Poland,37975841
PL,2021-11-27,Deaths,2205,Poland,37975841
PL,2021-12-04,Deaths,2644,Poland,37975841
PL,2021-12-11,Deaths,2784,Poland,37975841
PL,2021-12-18,Deaths,3001,Poland,37975841
PL,2021-12-25,Deaths,2896,Poland,37975841
PL,2022-01-01,Deaths,3248,Poland,37975841
PL,2022-01-08,Deaths,2161,Poland,37975841
PL,2022-01-15,Deaths,2550,Poland,37975841
PL,2022-01-22,Deaths,1549,Poland,37975841
PL,2022-01-29,Deaths,1319,Poland,37975841
PL,2022-02-05,Deaths,1440,Poland,37975841
PL,2022-02-12,Deaths,1511,Poland,37975841
PL,2022-02-19,Deaths,1703,Poland,37975841
