init,r,r_error,additive_error,time,crps,scale
100,-0.1,0.1,-10,1,2.5362780000000003,natural
100,-0.1,0.1,-10,2,13.002654000000001,natural
100,-0.1,0.1,-10,3,2.6230830000000007,natural
100,-0.1,0.1,-10,4,3.246778000000001,natural
100,-0.1,-0.01,0,1,2.5301000000000005,natural
100,-0.1,-0.01,0,2,12.956712,natural
100,-0.1,-0.01,0,3,2.7219100000000003,natural
100,-0.1,-0.01,0,4,3.1470090000000006,natural
100,-0.1,-0.01,1,1,2.3792520000000006,natural
100,-0.1,-0.01,1,2,12.566136,natural
100,-0.1,-0.01,1,3,2.6902830000000004,natural
100,-0.1,-0.01,1,4,3.5964650000000007,natural
100,-0.1,-0.01,10,1,7.4782980000000006,natural
100,-0.1,-0.01,10,2,3.058152,natural
100,-0.1,-0.01,10,3,11.984254000000002,natural
100,-0.1,-0.01,10,4,13.376477000000001,natural
100,-0.1,-0.01,-1,1,2.8142240000000003,natural
100,-0.1,-0.01,-1,2,13.973735999999999,natural
100,-0.1,-0.01,-1,3,2.203765,natural
100,-0.1,-0.01,-1,4,2.535785,natural
100,-0.1,-0.01,-10,1,8.290728,natural
100,-0.1,-0.01,-10,2,22.860267,natural
100,-0.1,-0.01,-10,3,4.555890000000001,natural
100,-0.1,-0.01,-10,4,3.5715930000000005,natural
100,-0.1,-0.025,0,1,3.033567,natural
100,-0.1,-0.025,0,2,14.535877999999999,natural
100,-0.1,-0.025,0,3,2.2341170000000004,natural
100,-0.1,-0.025,0,4,2.5102810000000004,natural
100,-0.1,-0.025,1,1,2.7211950000000003,natural
100,-0.1,-0.025,1,2,13.397103,natural
100,-0.1,-0.025,1,3,2.3994780000000007,natural
100,-0.1,-0.025,1,4,3.0578100000000004,natural
100,-0.1,-0.025,10,1,5.053986000000001,natural
100,-0.1,-0.025,10,2,4.348416,natural
100,-0.1,-0.025,10,3,8.85396,natural
100,-0.1,-0.025,10,4,10.422150000000002,natural
100,-0.1,-0.025,-1,1,3.279443,natural
100,-0.1,-0.025,-1,2,16.184513,natural
100,-0.1,-0.025,-1,3,2.318483,natural
100,-0.1,-0.025,-1,4,2.3080560000000006,natural
100,-0.1,-0.025,-10,1,9.674079,natural
100,-0.1,-0.025,-10,2,24.372296,natural
100,-0.1,-0.025,-10,3,5.072135,natural
100,-0.1,-0.025,-10,4,4.168135,natural
100,-0.1,-0.05,0,1,3.7103340000000005,natural
100,-0.1,-0.05,0,2,16.930761999999998,natural
100,-0.1,-0.05,0,3,2.256927,natural
100,-0.1,-0.05,0,4,2.1021240000000003,natural
100,-0.1,-0.05,1,1,3.1824850000000002,natural
100,-0.1,-0.05,1,2,15.466331,natural
100,-0.1,-0.05,1,3,2.1683960000000004,natural
100,-0.1,-0.05,1,4,2.4076160000000004,natural
100,-0.1,-0.05,10,1,2.9562630000000003,natural
100,-0.1,-0.05,10,2,7.404263,natural
100,-0.1,-0.05,10,3,5.364263000000001,natural
100,-0.1,-0.05,10,4,6.774263000000001,natural
100,-0.1,-0.05,-1,1,4.175602,natural
100,-0.1,-0.05,-1,2,17.547869,natural
100,-0.1,-0.05,-1,3,2.3900470000000005,natural
100,-0.1,-0.05,-1,4,2.1400170000000003,natural
100,-0.1,-0.05,-10,1,11.076619,natural
100,-0.1,-0.05,-10,2,26.740419,natural
100,-0.1,-0.05,-10,3,6.882033000000001,natural
100,-0.1,-0.05,-10,4,5.418006999999999,natural
100,-0.1,-0.1,0,1,6.5228720000000004,natural
100,-0.1,-0.1,0,2,20.945413000000002,natural
100,-0.1,-0.1,0,3,3.2728580000000003,natural
100,-0.1,-0.1,0,4,2.491417,natural
100,-0.1,-0.1,1,1,5.377056,natural
100,-0.1,-0.1,1,2,20.3293,natural
100,-0.1,-0.1,1,3,2.9571140000000002,natural
100,-0.1,-0.1,1,4,2.3632610000000005,natural
100,-0.1,-0.1,10,1,2.1031500000000003,natural
100,-0.1,-0.1,10,2,11.483469,natural
100,-0.1,-0.1,10,3,3.2152210000000006,natural
100,-0.1,-0.1,10,4,4.154947000000001,natural
100,-0.1,-0.1,-1,1,6.925307,natural
100,-0.1,-0.1,-1,2,21.907152,natural
100,-0.1,-0.1,-1,3,3.682848,natural
100,-0.1,-0.1,-1,4,2.720732,natural
100,-0.1,-0.1,-10,1,15.531311,natural
100,-0.1,-0.1,-10,2,31.391468999999997,natural
100,-0.1,-0.1,-10,3,10.389117,natural
100,-0.1,-0.1,-10,4,8.471350000000001,natural
